#   max_th 15
# time red_drops red_traffic red_ratio mred_drops mred_traffic  mred_ratio
# 
# 
2582  30 30 0 36 36 0
2583  23 23 0 40 40 0
2584  34 34 0 0 19 1
2585  14 14 0 0 12 1
2586  16 16 0 30 30 0
2587  28 28 0 0 35 1
2588  3 3 0 38 38 0
2589  24 24 0 28 28 0
2590  3 3 0 0 21 1
2591  41 41 0 0 12 1
2592  22 22 0 29 29 0
2593  7 7 0 16 16 0
2594  24 24 0 0 19 1
2595  19 19 0 0 21 1
2596  5 5 0 37 37 0
2597  19 19 0 25 25 0
2598  15 15 0 0 4 1
2599  42 42 0 0 5 1
2600  40 40 0 28 28 0
2601  28 28 0 0 35 1
2602  15 15 0 33 33 0
2603  28 28 0 30 30 0
2604  29 29 0 26 26 0
2605  12 12 0 0 31 1
2606  26 26 0 0 19 1
2607  18 18 0 0 31 1
2608  12 12 0 0 0 0
2609  10 10 0 0 27 1
2610  18 18 0 0 19 1
2611  17 17 0 41 41 0
2612  36 36 0 0 11 1
2613  16 16 0 0 9 1
2614  15 15 0 0 27 1
2615  19 19 0 26 26 0
2616  17 17 0 24 24 0
2617  16 16 0 0 12 1
2618  26 26 0 0 34 1
2619  19 19 0 0 11 1
2620  24 24 0 0 0 0
2621  42 42 0 0 12 1
2622  17 17 0 26 26 0
2623  26 26 0 28 28 0
2624  9 9 0 0 31 1
2625  27 27 0 0 19 1
2626  24 24 0 0 11 1
2627  14 14 0 42 42 0
2628  22 22 0 0 34 1
2629  19 19 0 22 22 0
2630  45 45 0 0 15 1
2631  25 25 0 0 17 1
2632  8 8 0 0 17 1
2633  29 29 0 25 25 0
2634  37 37 0 26 26 0
2635  38 38 0 0 5 1
2636  16 16 0 0 21 1
2637  33 33 0 29 29 0
2638  15 15 0 0 15 1
2639  23 23 0 0 35 1
2640  26 26 0 33 33 0
2641  10 10 0 0 12 1
2642  27 27 0 0 23 1
2643  15 15 0 0 9 1
2644  22 22 0 0 19 1
2645  34 34 0 38 38 0
2646  10 10 0 0 31 1
2647  20 20 0 29 29 0
2648  19 19 0 37 37 0
2649  28 28 0 22 22 0
2650  34 34 0 28 28 0
2651  40 40 0 37 37 0
2652  22 22 0 0 14 1
2653  26 26 0 26 26 0
2654  29 29 0 33 33 0
2655  37 37 0 22 22 0
2656  5 5 0 0 35 1
2657  33 33 0 0 31 1
2658  10 10 0 0 12 1
2659  22 22 0 0 0 0
2660  8 8 0 25 25 0
2661  35 35 0 33 33 0
2662  10 10 0 26 26 0
2663  42 42 0 0 19 1
2664  34 34 0 0 3 1
2665  29 29 0 0 19 1
2666  35 35 0 40 40 0
2667  12 12 0 30 30 0
2668  31 31 0 38 38 0
2669  29 29 0 0 12 1
2670  25 25 0 0 34 1
2671  7 7 0 0 19 1
2672  5 5 0 0 7 1
2673  21 21 0 0 19 1
2674  28 28 0 0 31 1
2675  14 14 0 0 14 1
2676  40 40 0 26 26 0
2677  29 29 0 0 14 1
2678  26 26 0 0 5 1
2679  24 24 0 0 10 1
2680  11 11 0 42 42 0
2681  23 23 0 37 37 0
2682  31 31 0 1 18 0.944444444444444
2683  0 0 0 30 30 0
2684  22 22 0 0 23 1
2685  16 16 0 42 42 0
2686  8 8 0 0 18 1
2687  22 22 0 30 30 0
2688  17 17 0 0 15 1
2689  37 37 0 0 35 1
2690  15 15 0 20 20 0
2691  29 29 0 38 38 0
2692  38 38 0 0 14 1
2693  30 30 0 0 5 1
2694  21 21 0 0 4 1
2695  28 28 0 0 19 1
2696  27 27 0 28 28 0
2697  15 15 0 16 16 0
2698  23 23 0 26 26 0
2699  16 16 0 45 45 0
2700  35 35 0 0 4 1
2701  10 10 0 0 21 1
2702  24 24 0 0 8 1
2703  7 7 0 45 45 0
2704  21 21 0 0 21 1
2705  31 31 0 26 26 0
2706  29 29 0 30 30 0
2707  26 26 0 0 19 1
2708  30 30 0 0 31 1
2709  16 16 0 40 40 0
2710  24 24 0 0 5 1
2711  21 21 0 0 19 1
2712  19 19 0 37 37 0
2713  7 7 0 26 26 0
2714  28 28 0 0 5 1
2715  9 9 0 0 19 1
2716  19 19 0 33 33 0
2717  11 11 0 0 0 0
2718  25 25 0 0 23 1
2719  26 26 0 24 24 0
2720  42 42 0 25 25 0
2721  24 24 0 33 33 0
2722  26 26 0 30 30 0
2723  23 23 0 0 35 1
2724  30 30 0 28 28 0
2725  23 23 0 0 3 1
2726  24 24 0 0 19 1
2727  33 33 0 16 16 0
2728  8 8 0 29 29 0
2729  34 34 0 0 23 1
2730  21 21 0 0 35 1
2731  19 19 0 22 22 0
2732  41 41 0 0 14 1
2733  14 14 0 0 8 1
2734  20 20 0 0 12 1
2735  33 33 0 0 14 1
2736  40 40 0 40 40 0
2737  29 29 0 0 3 1
2738  17 17 0 42 42 0
2739  26 26 0 0 7 1
2740  33 33 0 0 17 1
2741  23 23 0 26 26 0
2742  26 26 0 0 34 1
2743  10 10 0 45 45 0
2744  29 29 0 0 5 1
2745  4 4 0 45 45 0
2746  11 11 0 28 28 0
2747  9 9 0 28 28 0
2748  28 28 0 0 34 1
2749  22 22 0 0 11 1
2750  16 16 0 0 3 1
2751  7 7 0 41 41 0
2752  19 19 0 0 12 1
2753  31 31 0 0 7 1
2754  26 26 0 0 3 1
2755  12 12 0 28 28 0
2756  7 7 0 0 5 1
2757  19 19 0 26 26 0
2758  33 33 0 0 21 1
2759  21 21 0 40 40 0
2760  19 19 0 16 16 0
2761  12 12 0 16 16 0
2762  26 26 0 33 33 0
2763  41 41 0 41 41 0
2764  12 12 0 0 10 1
2765  19 19 0 0 23 1
2766  29 29 0 42 42 0
2767  33 33 0 0 10 1
2768  4 4 0 45 45 0
2769  14 14 0 26 26 0
2770  12 12 0 29 29 0
2771  31 31 0 29 29 0
2772  19 19 0 0 23 1
2773  25 25 0 24 24 0
2774  12 12 0 0 12 1
2775  26 26 0 33 33 0
2776  12 12 0 26 26 0
2777  24 24 0 22 22 0
2778  19 19 0 42 42 0
2779  24 24 0 0 19 1
2780  12 12 0 29 29 0
2781  26 26 0 0 21 1
2782  21 21 0 36 36 0
2783  5 5 0 0 17 1
2784  22 22 0 16 16 0
2785  3 3 0 29 29 0
2786  34 34 0 0 15 1
2787  16 16 0 0 14 1
2788  19 19 0 26 26 0
2789  19 19 0 42 42 0
2790  28 28 0 0 23 1
2791  27 27 0 0 9 1
2792  24 24 0 0 8 1
2793  24 24 0 0 21 1
2794  31 31 0 0 12 1
2795  31 31 0 24 24 0
2796  19 19 0 0 7 1
2797  26 26 0 0 31 1
2798  31 31 0 22 22 0
2799  18 18 0 0 31 1
2800  26 26 0 28 28 0
2801  26 26 0 0 21 1
2802  38 38 0 33 33 0
2803  3 3 0 22 22 0
2804  30 30 0 33 33 0
2805  28 28 0 16 16 0
2806  31 31 0 33 33 0
2807  26 26 0 41 41 0
2808  19 19 0 0 14 1
2809  5 5 0 24 24 0
2810  0 0 0 26 26 0
2811  38 38 0 42 42 0
2812  22 22 0 0 12 1
2813  23 23 0 0 3 1
2814  28 28 0 0 7 1
2815  22 22 0 0 21 1
2816  26 26 0 0 31 1
2817  28 28 0 42 42 0
2818  33 33 0 0 19 1
2819  23 23 0 45 45 0
2820  19 19 0 16 16 0
2821  12 12 0 36 36 0
2822  4 4 0 38 38 0
2823  26 26 0 20 20 0
2824  42 42 0 0 35 1
2825  21 21 0 41 41 0
2826  16 16 0 0 9 1
2827  17 17 0 0 15 1
2828  29 29 0 0 12 1
2829  38 38 0 0 21 1
2830  23 23 0 36 36 0
2831  20 20 0 22 22 0
2832  26 26 0 24 24 0
2833  26 26 0 33 33 0
2834  7 7 0 36 36 0
2835  28 28 0 16 16 0
2836  26 26 0 26 26 0
2837  38 38 0 22 22 0
2838  30 30 0 0 9 1
2839  21 21 0 41 41 0
2840  23 23 0 28 28 0
2841  27 27 0 45 45 0
2842  7 7 0 0 19 1
2843  31 31 0 28 28 0
2844  10 10 0 25 25 0
2845  42 42 0 24 24 0
2846  4 4 0 0 12 1
2847  17 17 0 26 26 0
2848  12 12 0 0 19 1
2849  11 11 0 20 20 0
2850  19 19 0 28 28 0
2851  12 12 0 0 21 1
2852  37 37 0 0 0 0
2853  23 23 0 0 10 1
2854  10 10 0 16 16 0
2855  15 15 0 26 26 0
2856  33 33 0 38 38 0
2857  10 10 0 0 14 1
2858  3 3 0 0 12 1
2859  31 31 0 0 7 1
2860  8 8 0 0 17 1
2861  19 19 0 0 8 1
2862  16 16 0 26 26 0
2863  31 31 0 0 19 1
2864  26 26 0 37 37 0
2865  5 5 0 0 21 1
2866  3 3 0 45 45 0
2867  3 3 0 22 22 0
2868  5 5 0 0 19 1
2869  20 20 0 24 24 0
2870  25 25 0 0 10 1
2871  7 7 0 0 31 1
2872  26 26 0 0 21 1
2873  0 0 0 0 23 1
2874  28 28 0 37 37 0
2875  21 21 0 0 19 1
2876  19 19 0 24 24 0
2877  26 26 0 28 28 0
2878  23 23 0 30 30 0
2879  38 38 0 0 34 1
2880  41 41 0 0 15 1
2881  7 7 0 26 26 0
2882  17 17 0 22 22 0
2883  19 19 0 37 37 0
2884  21 21 0 0 21 1
2885  29 29 0 41 41 0
2886  19 19 0 0 10 1
2887  16 16 0 16 16 0
2888  23 23 0 41 41 0
2889  26 26 0 0 7 1
2890  15 15 0 26 26 0
2891  35 35 0 41 41 0
2892  29 29 0 38 38 0
2893  7 7 0 24 24 0
2894  28 28 0 24 24 0
2895  31 31 0 0 14 1
2896  4 4 0 0 21 1
2897  10 10 0 0 35 1
2898  26 26 0 42 42 0
2899  33 33 0 24 24 0
2900  30 30 0 0 12 1
2901  23 23 0 0 19 1
2902  38 38 0 0 17 1
2903  28 28 0 33 33 0
2904  14 14 0 24 24 0
2905  23 23 0 24 24 0
2906  26 26 0 0 23 1
2907  40 40 0 0 15 1
2908  7 7 0 0 9 1
2909  22 22 0 0 9 1
2910  28 28 0 0 17 1
2911  33 33 0 0 21 1
2912  11 11 0 0 21 1
2913  15 15 0 42 42 0
2914  14 14 0 0 15 1
2915  42 42 0 0 17 1
2916  22 22 0 40 40 0
2917  9 9 0 26 26 0
2918  40 40 0 0 12 1
2919  8 8 0 0 35 1
2920  29 29 0 0 19 1
2921  17 17 0 0 19 1
2922  17 17 0 36 36 0
2923  25 25 0 0 7 1
2924  7 7 0 0 34 1
2925  33 33 0 0 19 1
2926  16 16 0 0 23 1
2927  28 28 0 40 40 0
2928  37 37 0 26 26 0
2929  26 26 0 0 19 1
2930  14 14 0 0 18 1
2931  41 41 0 0 4 1
2932  21 21 0 30 30 0
2933  33 33 0 20 20 0
2934  0 0 0 0 15 1
2935  33 33 0 38 38 0
2936  42 42 0 0 14 1
2937  19 19 0 0 21 1
2938  30 30 0 42 42 0
2939  7 7 0 26 26 0
2940  9 9 0 30 30 0
2941  31 31 0 0 23 1
2942  37 37 0 0 10 1
2943  17 17 0 41 41 0
2944  29 29 0 0 23 1
2945  17 17 0 28 28 0
2946  24 24 0 26 26 0
2947  15 15 0 33 33 0
2948  15 15 0 33 33 0
2949  12 12 0 20 20 0
2950  14 14 0 20 20 0
2951  38 38 0 16 16 0
2952  8 8 0 0 14 1
2953  0 0 0 0 14 1
2954  26 26 0 0 19 1
2955  20 20 0 33 33 0
2956  21 21 0 0 0 0
2957  28 28 0 0 11 1
2958  19 19 0 0 19 1
2959  19 19 0 0 14 1
2960  19 19 0 22 22 0
2961  33 33 0 45 45 0
2962  27 27 0 0 31 1
2963  34 34 0 0 23 1
2964  15 15 0 0 12 1
2965  26 26 0 0 12 1
2966  8 8 0 0 5 1
2967  19 19 0 0 8 1
2968  26 26 0 29 29 0
2969  8 8 0 38 38 0
2970  21 21 0 0 3 1
2971  40 40 0 29 29 0
2972  26 26 0 22 22 0
2973  27 27 0 26 26 0
2974  15 15 0 1 18 0.944444444444444
2975  21 21 0 0 15 1
2976  35 35 0 38 38 0
2977  21 21 0 33 33 0
2978  29 29 0 1 18 0.944444444444444
2979  38 38 0 36 36 0
2980  41 41 0 0 8 1
2981  20 20 0 0 23 1
2982  15 15 0 0 31 1
2983  42 42 0 0 19 1
2984  11 11 0 30 30 0
2985  33 33 0 1 18 0.944444444444444
2986  45 45 0 0 21 1
2987  19 19 0 0 12 1
2988  26 26 0 0 27 1
2989  26 26 0 0 8 1
2990  28 28 0 0 12 1
2991  8 8 0 0 21 1
2992  22 22 0 26 26 0
2993  19 19 0 0 19 1
2994  14 14 0 0 0 0
2995  8 8 0 0 21 1
2996  21 21 0 0 15 1
2997  45 45 0 16 16 0
2998  29 29 0 0 31 1
2999  24 24 0 28 28 0
3000  31 31 0 0 5 1
3001  4 4 0 16 16 0
3002  3 3 0 29 29 0
3003  33 33 0 0 14 1
3004  41 41 0 0 12 1
3005  21 21 0 33 33 0
3006  33 33 0 0 5 1
3007  18 18 0 20 20 0
3008  36 36 0 22 22 0
3009  14 14 0 0 9 1
3010  28 28 0 0 12 1
3011  29 29 0 26 26 0
3012  7 7 0 0 19 1
3013  27 27 0 0 17 1
3014  37 37 0 0 21 1
3015  11 11 0 38 38 0
3016  36 36 0 0 7 1
3017  33 33 0 16 16 0
3018  12 12 0 0 21 1
3019  31 31 0 0 19 1
3020  19 19 0 33 33 0
3021  41 41 0 26 26 0
3022  29 29 0 42 42 0
3023  14 14 0 29 29 0
3024  19 19 0 0 19 1
3025  26 26 0 37 37 0
3026  36 36 0 40 40 0
3027  40 40 0 0 15 1
3028  21 21 0 40 40 0
3029  26 26 0 33 33 0
3030  12 12 0 30 30 0
3031  5 5 0 0 34 1
3032  7 7 0 25 25 0
3033  12 12 0 0 3 1
3034  11 11 0 24 24 0
3035  15 15 0 0 4 1
3036  19 19 0 0 19 1
3037  19 19 0 0 12 1
3038  10 10 0 0 14 1
3039  26 26 0 28 28 0
3040  24 24 0 45 45 0
3041  0 0 0 0 14 1
3042  23 23 0 0 27 1
3043  31 31 0 0 7 1
3044  11 11 0 0 23 1
3045  23 23 0 28 28 0
3046  45 45 0 0 8 1
3047  4 4 0 40 40 0
3048  29 29 0 40 40 0
3049  27 27 0 41 41 0
3050  4 4 0 0 7 1
3051  26 26 0 0 21 1
3052  19 19 0 0 11 1
3053  19 19 0 0 0 0
3054  31 31 0 33 33 0
3055  45 45 0 33 33 0
3056  21 21 0 0 7 1
3057  34 34 0 0 9 1
3058  0 0 0 0 5 1
3059  34 34 0 0 27 1
3060  21 21 0 0 35 1
3061  36 36 0 28 28 0
3062  28 28 0 0 19 1
3063  14 14 0 0 11 1
3064  28 28 0 0 15 1
3065  8 8 0 0 15 1
3066  9 9 0 0 7 1
3067  33 33 0 16 16 0
3068  21 21 0 0 5 1
3069  26 26 0 0 4 1
3070  33 33 0 0 23 1
3071  16 16 0 20 20 0
3072  7 7 0 0 15 1
3073  30 30 0 0 5 1
3074  28 28 0 0 19 1
3075  16 16 0 26 26 0
3076  19 19 0 29 29 0
3077  12 12 0 0 5 1
3078  4 4 0 0 5 1
3079  38 38 0 0 12 1
3080  7 7 0 40 40 0
3081  30 30 0 0 31 1
3082  19 19 0 0 11 1
3083  45 45 0 0 15 1
3084  30 30 0 0 17 1
3085  40 40 0 24 24 0
3086  31 31 0 36 36 0
3087  7 7 0 0 12 1
3088  16 16 0 0 10 1
3089  38 38 0 20 20 0
3090  11 11 0 0 19 1
3091  33 33 0 0 14 1
3092  12 12 0 0 19 1
3093  4 4 0 0 4 1
3094  15 15 0 40 40 0
3095  19 19 0 0 12 1
3096  34 34 0 0 21 1
3097  30 30 0 29 29 0
3098  27 27 0 45 45 0
3099  22 22 0 0 15 1
3100  10 10 0 40 40 0
3101  19 19 0 0 19 1
3102  33 33 0 29 29 0
3103  17 17 0 16 16 0
3104  5 5 0 0 19 1
3105  23 23 0 0 19 1
3106  11 11 0 0 7 1
3107  29 29 0 0 19 1
3108  29 29 0 0 15 1
3109  42 42 0 38 38 0
3110  35 35 0 0 5 1
3111  12 12 0 0 17 1
3112  41 41 0 0 15 1
3113  12 12 0 0 11 1
3114  19 19 0 0 8 1
3115  7 7 0 0 21 1
3116  31 31 0 26 26 0
3117  15 15 0 33 33 0
3118  14 14 0 16 16 0
3119  33 33 0 0 15 1
3120  14 14 0 26 26 0
3121  19 19 0 37 37 0
3122  10 10 0 0 19 1
3123  24 24 0 29 29 0
3124  31 31 0 33 33 0
3125  21 21 0 0 19 1
3126  33 33 0 26 26 0
3127  8 8 0 42 42 0
3128  30 30 0 42 42 0
3129  33 33 0 0 14 1
3130  41 41 0 20 20 0
3131  12 12 0 0 11 1
3132  29 29 0 0 17 1
3133  8 8 0 0 15 1
3134  42 42 0 0 5 1
3135  40 40 0 0 11 1
3136  31 31 0 26 26 0
3137  12 12 0 0 8 1
3138  14 14 0 37 37 0
3139  35 35 0 40 40 0
3140  29 29 0 0 27 1
3141  15 15 0 0 23 1
3142  19 19 0 22 22 0
3143  26 26 0 0 34 1
3144  7 7 0 36 36 0
3145  11 11 0 0 19 1
3146  7 7 0 0 7 1
3147  28 28 0 25 25 0
3148  3 3 0 0 31 1
3149  30 30 0 0 12 1
3150  17 17 0 0 15 1
3151  37 37 0 0 4 1
3152  19 19 0 0 21 1
3153  42 42 0 0 35 1
3154  22 22 0 29 29 0
3155  23 23 0 25 25 0
3156  38 38 0 0 12 1
3157  15 15 0 0 11 1
3158  24 24 0 0 11 1
3159  17 17 0 0 19 1
3160  21 21 0 0 7 1
3161  42 42 0 0 23 1
3162  12 12 0 0 5 1
3163  36 36 0 30 30 0
3164  26 26 0 42 42 0
3165  29 29 0 0 19 1
3166  37 37 0 0 23 1
3167  15 15 0 0 0 0
3168  10 10 0 38 38 0
3169  17 17 0 0 31 1
3170  41 41 0 0 9 1
3171  33 33 0 0 21 1
3172  26 26 0 33 33 0
3173  14 14 0 0 5 1
3174  42 42 0 0 9 1
3175  19 19 0 28 28 0
3176  24 24 0 38 38 0
3177  36 36 0 0 21 1
3178  17 17 0 0 12 1
3179  12 12 0 16 16 0
3180  19 19 0 0 15 1
3181  41 41 0 0 23 1
3182  17 17 0 33 33 0
3183  21 21 0 30 30 0
3184  24 24 0 33 33 0
3185  18 18 0 26 26 0
3186  33 33 0 0 12 1
3187  16 16 0 0 21 1
3188  37 37 0 0 12 1
3189  12 12 0 0 17 1
3190  45 45 0 0 14 1
3191  28 28 0 0 7 1
3192  21 21 0 26 26 0
3193  21 21 0 0 12 1
3194  45 45 0 22 22 0
3195  29 29 0 0 31 1
3196  29 29 0 0 4 1
3197  26 26 0 26 26 0
3198  33 33 0 0 17 1
3199  24 24 0 0 23 1
3200  12 12 0 30 30 0
3201  41 41 0 40 40 0
3202  29 29 0 0 10 1
3203  17 17 0 0 21 1
3204  29 29 0 0 23 1
3205  18 18 0 0 15 1
3206  8 8 0 30 30 0
3207  38 38 0 24 24 0
3208  12 12 0 28 28 0
3209  19 19 0 0 10 1
3210  38 38 0 24 24 0
3211  18 18 0 28 28 0
3212  25 25 0 0 21 1
3213  22 22 0 0 8 1
3214  34 34 0 0 19 1
3215  34 34 0 0 21 1
3216  26 26 0 0 15 1
3217  5 5 0 0 17 1
3218  28 28 0 38 38 0
3219  25 25 0 29 29 0
3220  16 16 0 33 33 0
3221  31 31 0 0 23 1
3222  20 20 0 26 26 0
3223  38 38 0 0 21 1
3224  36 36 0 45 45 0
3225  8 8 0 0 17 1
3226  12 12 0 0 7 1
3227  26 26 0 25 25 0
3228  5 5 0 0 19 1
3229  26 26 0 33 33 0
3230  30 30 0 28 28 0
3231  18 18 0 28 28 0
3232  16 16 0 30 30 0
3233  35 35 0 0 12 1
3234  24 24 0 20 20 0
3235  20 20 0 0 10 1
3236  29 29 0 38 38 0
3237  19 19 0 0 17 1
3238  26 26 0 0 3 1
3239  12 12 0 33 33 0
3240  17 17 0 26 26 0
3241  34 34 0 0 35 1
3242  20 20 0 0 34 1
3243  4 4 0 0 31 1
3244  36 36 0 0 21 1
3245  9 9 0 0 21 1
3246  8 8 0 37 37 0
3247  34 34 0 24 24 0
3248  26 26 0 0 0 0
3249  40 40 0 1 18 0.944444444444444
3250  4 4 0 0 31 1
3251  10 10 0 0 9 1
3252  0 0 0 38 38 0
3253  45 45 0 0 31 1
3254  5 5 0 0 23 1
3255  19 19 0 28 28 0
3256  11 11 0 0 15 1
3257  19 19 0 0 11 1
3258  14 14 0 24 24 0
3259  26 26 0 0 27 1
3260  26 26 0 0 8 1
3261  33 33 0 0 14 1
3262  36 36 0 41 41 0
3263  38 38 0 24 24 0
3264  35 35 0 0 21 1
3265  29 29 0 0 19 1
3266  36 36 0 0 17 1
3267  42 42 0 0 18 1
3268  18 18 0 25 25 0
3269  19 19 0 0 9 1
3270  18 18 0 24 24 0
3271  45 45 0 33 33 0
3272  36 36 0 0 19 1
3273  26 26 0 0 35 1
3274  28 28 0 25 25 0
3275  23 23 0 29 29 0
3276  19 19 0 0 8 1
3277  15 15 0 0 11 1
3278  33 33 0 29 29 0
3279  19 19 0 0 9 1
3280  14 14 0 28 28 0
3281  14 14 0 33 33 0
3282  26 26 0 33 33 0
3283  42 42 0 0 27 1
3284  33 33 0 0 31 1
3285  41 41 0 37 37 0
3286  21 21 0 0 7 1
3287  16 16 0 45 45 0
3288  22 22 0 0 21 1
3289  7 7 0 24 24 0
3290  37 37 0 0 9 1
3291  5 5 0 0 18 1
3292  29 29 0 0 19 1
3293  28 28 0 0 14 1
3294  29 29 0 0 23 1
3295  41 41 0 26 26 0
3296  30 30 0 42 42 0
3297  21 21 0 40 40 0
3298  26 26 0 33 33 0
3299  3 3 0 38 38 0
3300  14 14 0 38 38 0
3301  36 36 0 0 23 1
3302  38 38 0 0 31 1
3303  38 38 0 26 26 0
3304  18 18 0 0 7 1
3305  3 3 0 16 16 0
3306  15 15 0 0 31 1
3307  19 19 0 36 36 0
3308  12 12 0 30 30 0
3309  10 10 0 0 12 1
3310  34 34 0 0 21 1
3311  42 42 0 22 22 0
3312  19 19 0 37 37 0
3313  23 23 0 20 20 0
3314  7 7 0 45 45 0
3315  5 5 0 26 26 0
3316  23 23 0 0 5 1
3317  24 24 0 40 40 0
3318  14 14 0 36 36 0
3319  25 25 0 42 42 0
3320  21 21 0 0 8 1
3321  20 20 0 30 30 0
3322  16 16 0 20 20 0
3323  22 22 0 38 38 0
3324  17 17 0 0 31 1
3325  23 23 0 33 33 0
3326  24 24 0 0 23 1
3327  30 30 0 0 35 1
3328  8 8 0 41 41 0
3329  4 4 0 28 28 0
3330  5 5 0 0 7 1
3331  33 33 0 0 18 1
3332  33 33 0 0 12 1
3333  24 24 0 29 29 0
3334  24 24 0 0 4 1
3335  26 26 0 0 12 1
3336  33 33 0 42 42 0
3337  26 26 0 26 26 0
3338  19 19 0 0 31 1
3339  18 18 0 0 12 1
3340  5 5 0 20 20 0
3341  19 19 0 0 35 1
3342  19 19 0 41 41 0
3343  23 23 0 24 24 0
3344  38 38 0 33 33 0
3345  26 26 0 0 21 1
3346  25 25 0 22 22 0
3347  36 36 0 20 20 0
3348  11 11 0 0 31 1
3349  12 12 0 38 38 0
3350  45 45 0 22 22 0
3351  26 26 0 0 19 1
3352  38 38 0 0 3 1
3353  28 28 0 0 23 1
3354  28 28 0 20 20 0
3355  15 15 0 0 10 1
3356  25 25 0 0 19 1
3357  26 26 0 0 7 1
3358  10 10 0 0 23 1
3359  22 22 0 0 31 1
3360  26 26 0 20 20 0
3361  36 36 0 0 14 1
3362  24 24 0 0 23 1
3363  24 24 0 26 26 0
3364  25 25 0 0 21 1
3365  33 33 0 28 28 0
3366  28 28 0 24 24 0
3367  12 12 0 0 21 1
3368  29 29 0 0 19 1
3369  17 17 0 0 31 1
3370  17 17 0 0 18 1
3371  20 20 0 25 25 0
3372  15 15 0 0 11 1
3373  31 31 0 30 30 0
3374  16 16 0 0 7 1
3375  0 0 0 26 26 0
3376  31 31 0 0 23 1
3377  24 24 0 0 34 1
3378  23 23 0 0 12 1
3379  7 7 0 0 3 1
3380  15 15 0 0 4 1
3381  27 27 0 25 25 0
3382  12 12 0 45 45 0
3383  26 26 0 0 12 1
3384  38 38 0 0 17 1
3385  7 7 0 0 3 1
3386  33 33 0 0 10 1
3387  19 19 0 0 10 1
3388  34 34 0 0 19 1
3389  27 27 0 0 3 1
3390  33 33 0 0 17 1
3391  23 23 0 30 30 0
3392  36 36 0 0 21 1
3393  9 9 0 0 8 1
3394  16 16 0 30 30 0
3395  23 23 0 0 23 1
3396  24 24 0 29 29 0
3397  16 16 0 0 3 1
3398  26 26 0 0 35 1
3399  27 27 0 0 23 1
3400  35 35 0 30 30 0
3401  21 21 0 33 33 0
3402  34 34 0 0 23 1
3403  22 22 0 25 25 0
3404  38 38 0 41 41 0
3405  8 8 0 0 10 1
3406  38 38 0 0 21 1
3407  24 24 0 26 26 0
3408  14 14 0 0 27 1
3409  15 15 0 45 45 0
3410  22 22 0 0 7 1
3411  9 9 0 45 45 0
3412  14 14 0 0 10 1
3413  9 9 0 22 22 0
3414  28 28 0 0 10 1
3415  12 12 0 16 16 0
3416  29 29 0 26 26 0
3417  42 42 0 0 23 1
3418  10 10 0 16 16 0
3419  34 34 0 38 38 0
3420  37 37 0 0 10 1
3421  15 15 0 38 38 0
3422  0 0 0 0 0 0
3423  17 17 0 33 33 0
3424  24 24 0 0 21 1
3425  12 12 0 0 27 1
3426  30 30 0 42 42 0
3427  19 19 0 0 21 1
3428  7 7 0 33 33 0
3429  21 21 0 0 19 1
3430  12 12 0 0 23 1
3431  34 34 0 29 29 0
3432  19 19 0 33 33 0
3433  45 45 0 42 42 0
3434  24 24 0 0 14 1
3435  33 33 0 37 37 0
3436  30 30 0 33 33 0
3437  26 26 0 0 8 1
3438  42 42 0 26 26 0
3439  33 33 0 37 37 0
3440  5 5 0 41 41 0
3441  19 19 0 20 20 0
3442  19 19 0 22 22 0
3443  14 14 0 0 5 1
3444  15 15 0 24 24 0
3445  24 24 0 0 19 1
3446  24 24 0 0 19 1
3447  21 21 0 0 12 1
3448  33 33 0 26 26 0
3449  19 19 0 24 24 0
3450  17 17 0 0 7 1
3451  14 14 0 24 24 0
3452  30 30 0 0 14 1
3453  15 15 0 26 26 0
3454  4 4 0 24 24 0
3455  33 33 0 25 25 0
3456  21 21 0 30 30 0
3457  15 15 0 0 7 1
3458  24 24 0 38 38 0
3459  14 14 0 0 7 1
3460  31 31 0 0 9 1
3461  38 38 0 0 19 1
3462  8 8 0 28 28 0
3463  19 19 0 0 4 1
3464  22 22 0 0 5 1
3465  21 21 0 38 38 0
3466  21 21 0 26 26 0
3467  21 21 0 0 31 1
3468  21 21 0 30 30 0
3469  19 19 0 0 27 1
3470  24 24 0 0 18 1
3471  28 28 0 0 21 1
3472  33 33 0 0 0 0
3473  28 28 0 28 28 0
3474  19 19 0 33 33 0
3475  33 33 0 24 24 0
3476  22 22 0 1 18 0.944444444444444
3477  26 26 0 38 38 0
3478  7 7 0 33 33 0
3479  36 36 0 0 5 1
3480  12 12 0 36 36 0
3481  24 24 0 36 36 0
3482  30 30 0 0 12 1
3483  19 19 0 0 19 1
3484  26 26 0 28 28 0
3485  16 16 0 42 42 0
3486  4 4 0 0 23 1
3487  17 17 0 0 34 1
3488  7 7 0 0 12 1
3489  29 29 0 0 17 1
3490  35 35 0 0 31 1
3491  19 19 0 0 15 1
3492  15 15 0 29 29 0
3493  12 12 0 26 26 0
3494  29 29 0 0 23 1
3495  31 31 0 29 29 0
3496  17 17 0 0 17 1
3497  14 14 0 33 33 0
3498  35 35 0 0 12 1
3499  17 17 0 24 24 0
3500  4 4 0 0 4 1
3501  0 0 0 42 42 0
3502  34 34 0 26 26 0
3503  19 19 0 0 0 0
3504  8 8 0 24 24 0
3505  29 29 0 16 16 0
3506  30 30 0 29 29 0
3507  7 7 0 0 21 1
3508  22 22 0 30 30 0
